city,country,lat,lng
bangui,central african republic,4.3733,18.5628
dushanbe,tajikistan,38.5367,68.78
lomé,togo,6.1319,1.2228
ashgabat,turkmenistan,37.95,58.3833
zagreb,croatia,45.8167,15.9833
libreville,gabon,0.3903,9.4542
cotonou,benin,6.3667,2.4333
pretoria,south africa,-25.7461,28.1881
vilnius,lithuania,54.6872,25.28
winnipeg,canada,49.8844,-97.1464
quebec city,canada,46.8139,-71.2081
chisinau,moldova,47.0228,28.8353
port moresby,papua new guinea,-9.4789,147.1494
skopje,macedonia,41.9961,21.4317
djibouti,djibouti,11.5883,43.145
gaza,gaza strip,31.5069,34.456
kingston,jamaica,17.9714,-76.7931
rabat,morocco,34.0209,-6.8416
san salvador,el salvador,13.6989,-89.1914
the hague,netherlands,52.08,4.31
asunción,paraguay,-25.3,-57.6333
juba,south sudan,4.85,31.6
maseru,lesotho,-29.31,27.48
bissau,guinea-bissau,11.85,-15.5667
valletta,malta,35.8983,14.5125
bratislava,slovakia,48.1439,17.1097
kitchener,canada,43.4186,-80.4728
manama,bahrain,26.225,50.5775
tallinn,estonia,59.4372,24.7453
beirut,lebanon,33.8869,35.5131
cape town,south africa,-33.9253,18.4239
tirana,albania,41.3289,19.8178
sarajevo,bosnia and herzegovina,43.8564,18.4131
wellington,new zealand,-41.2889,174.7772
banjul,the gambia,13.4531,-16.5775
halifax,canada,44.6475,-63.5906
canberra,australia,-35.2931,149.1269
yamoussoukro,côte d'ivoire,6.8161,-5.2742
victoria,canada,48.4283,-123.3647
nicosia,cyprus,35.1725,33.365
windhoek,namibia,-22.57,17.0836
saint-denis,reunion,-20.8789,55.4481
porto-novo,benin,6.4972,2.605
sucre,bolivia,-19.0475,-65.26
ljubljana,slovenia,46.0514,14.5061
nassau,the bahamas,25.0781,-77.3386
bloemfontein,south africa,-29.1167,26.2167
fort-de-france,martinique,14.6,-61.0667
new delhi,india,28.6139,77.209
gaborone,botswana,-24.6581,25.9122
paramaribo,suriname,5.8522,-55.2039
dili,timor-leste,-8.5536,125.5783
dodoma,tanzania,-6.1731,35.7419
georgetown,guyana,6.8058,-58.1508
gibraltar,gibraltar,36.1333,-5.35
malabo,equatorial guinea,3.75,8.7833
suva,fiji,-18.1416,178.4419
nouméa,new caledonia,-22.2758,166.458
pristina,kosovo,42.6633,21.1622
male,maldives,4.1753,73.5089
port louis,mauritius,-20.1644,57.5042
podgorica,montenegro,42.4413,19.2629
willemstad,curaçao,12.108,-68.935
bern,switzerland,46.9481,7.4475
gitega,burundi,-3.4283,29.925
reykjavík,iceland,64.1467,-21.94
luxembourg,luxembourg,49.6117,6.1319
papeete,french polynesia,-17.5334,-149.5667
praia,cabo verde,14.918,-23.509
sri jayewardenepura kotte,sri lanka,6.9108,79.8878
bridgetown,barbados,13.0975,-59.6167
moroni,comoros,-11.699,43.256
thimphu,bhutan,27.4722,89.6361
mbabane,swaziland,-26.3208,31.1617
honiara,solomon islands,-9.4319,159.9556
port of spain,trinidad and tobago,10.6667,-61.5167
castries,saint lucia,14.0167,-60.9833
putrajaya,malaysia,2.93,101.69
cayenne,french guiana,4.933,-52.33
são tomé,sao tome and principe,0.3361,6.7306
port-vila,vanuatu,-17.7333,168.3167
bandar seri begawan,brunei,4.8903,114.9422
monaco,monaco,43.7333,7.4167
apia,samoa,-13.8333,-171.75
tarawa,kiribati,1.3382,173.0176
oranjestad,aruba,12.5186,-70.0358
saint helier,jersey,49.1858,-2.11
mamoudzou,mayotte,-12.7794,45.2272
majuro,marshall islands,7.0833,171.3833
douglas,isle of man,54.145,-4.482
george town,cayman islands,19.2866,-81.3744
victoria,seychelles,-4.6167,55.45
kingstown,saint vincent and the grenadines,13.1578,-61.225
andorra la vella,andorra,42.5,1.5
saint john’s,antigua and barbuda,17.1167,-61.85
nuku‘alofa,tonga,-21.1333,-175.2
nuuk,greenland,64.1814,-51.6942
belmopan,belize,17.2514,-88.7669
roseau,dominica,15.3014,-61.3883
basseterre,saint kitts and nevis,17.3,-62.7333
tórshavn,faroe islands,62.0,-6.7833
road town,british virgin islands,18.4167,-64.6167
pago pago,american samoa,-14.274,-170.7046
grand turk,turks and caicos islands,21.4664,-71.136
marigot,saint martin,18.0706,-63.0847
palikir,federated states of micronesia,6.9178,158.185
funafuti,tuvalu,-8.5167,179.2
vaduz,liechtenstein,47.141,9.521
lobamba,swaziland,-26.4465,31.2064
avarua,cook islands,-21.207,-159.771
saint george’s,grenada,12.05,-61.75
san marino,san marino,43.9346,12.4473
tifariti,morocco,26.158,-10.567
philipsburg,sint maarten,18.0237,-63.0458
capitol hill,northern mariana islands,15.2137,145.7546
stanley,falkland islands (islas malvinas),-51.7,-57.85
hamilton,bermuda,32.2942,-64.7839
vatican city,vatican city,41.904,12.453
alofi,niue,-19.056,-169.921
basse-terre,guadeloupe,16.0104,-61.7055
hagåtña,guam,13.4745,144.7504
jamestown,"saint helena, ascension, and tristan da cunha",-15.9251,-5.7179
brades,montserrat,16.7928,-62.2106
yaren,nauru,-0.5477,166.9209
gustavia,saint barthelemy,17.8958,-62.8508
ngerulmud,palau,7.5006,134.6242
saint-pierre,saint pierre and miquelon,46.7811,-56.1764
the valley,anguilla,18.2167,-63.05
mata-utu,wallis and futuna,-13.2825,-176.1736
kingston,norfolk island,-29.0569,167.9617
longyearbyen,svalbard,78.2167,15.6333
adamstown,pitcairn islands,-25.0667,-130.0833
flying fish cove,christmas island,-10.4167,105.7167
king edward point,south georgia and south sandwich islands,-54.2833,-36.5
bareilly,india,28.364,79.415
quảng hà,vietnam,15.9333,108.2667
domaa-ahenkro,ghana,7.2833,-2.8833
oklahoma city,united states,35.4676,-97.5136
xingcheng,china,24.1681,115.6669
dongtai,china,32.8534,120.3037
yingcheng,china,24.1878,113.4042
chiba,japan,35.6073,140.1064
al mijlad,sudan,11.0339,27.74
pekanbaru,indonesia,0.5092,101.4453
luocheng,china,22.7645,111.5745
dnipro,ukraine,48.4675,35.04
danyang,china,31.9948,119.575
godē,ethiopia,5.9527,43.5516
natal,brazil,-6.9838,-60.2699
nada,china,19.5,109.5833
zamboanga city,philippines,6.9042,122.0761
kirkuk,iraq,35.4667,44.3167
bridgeport,united states,41.1918,-73.1954
naples,italy,40.8333,14.25
wuchuan,china,21.4283,110.7749
huilong,china,31.8131,121.6574
morelia,mexico,19.7683,-101.1894
málaga,spain,36.7194,-4.42
cebu city,philippines,10.32,123.75
al manşūrah,egypt,31.05,31.3833
coimbatore,india,11.0168,76.9558
santo domingo este,dominican republic,18.4855,-69.8734
setagaya,japan,35.6466,139.6532
sŏngnam,south korea,37.4333,127.15
taishan,china,22.2486,112.785
teresina,brazil,-5.0949,-42.8042
solāpur,india,17.68,75.92
tangier,morocco,35.7767,-5.8039
kermānshāh,iran,34.3142,47.065
krasnodar,russia,45.0333,38.9667
baidoa,somalia,3.1167,43.65
gaalkacyo,somalia,6.7697,47.4308
anqiu,china,36.3619,119.1072
feicheng,china,36.186,116.772
seberang jaya,malaysia,5.4,100.4667
el alto,bolivia,-16.5047,-68.1633
kitakyūshū,japan,33.8833,130.8833
meishan,china,34.1736,112.839
khartoum north,sudan,15.6333,32.6333
kisangani,congo (kinshasa),0.5153,25.1911
aguascalientes,mexico,21.876,-102.296
marrakech,morocco,31.63,-8.0089
donetsk,ukraine,48.0028,37.8053
trujillo,peru,-8.112,-79.0288
new orleans,united states,30.0687,-89.9288
taihe,china,30.8706,105.3784
trichinopoly,india,10.7903,78.7047
xin’an,china,34.3662,118.3369
taihecun,china,45.768,131.0063
kashgar,china,39.4681,75.9938
naucalpan de juárez,mexico,19.4753,-99.2378
çankaya,turkey,39.9244,32.8856
santiago de cuba,cuba,20.0217,-75.8294
owerri,nigeria,5.4833,7.0333
padang,indonesia,-0.95,100.3531
qingzhou,china,36.6967,118.4797
lichuan,china,30.2965,108.9378
santiago del estero,argentina,-27.7833,-64.2667
daye,china,30.1003,114.9699
hengzhou,china,22.6896,109.2674
fort worth,united states,32.7817,-97.3474
hartford,united states,41.7661,-72.6834
esenyurt,turkey,41.047,28.658
campo grande,brazil,-20.4839,-54.615
zhuanghe,china,39.6896,122.9664
bobo-dioulasso,burkina faso,11.1833,-4.2833
ad dammām,saudi arabia,26.4333,50.1
quzhou,china,28.9545,118.8763
lhasa,china,29.6534,91.1719
jiaozhou,china,36.2481,119.9625
bunia,congo (kinshasa),1.5667,30.25
taguig city,philippines,14.52,121.05
cancún,mexico,21.1606,-86.8475
mérida,mexico,20.97,-89.62
yangchun,china,22.1717,111.7846
dengtalu,china,36.1386,114.1066
morādābād,india,28.8389,78.7769
antipolo,philippines,14.5842,121.1763
abeokuta,nigeria,7.1608,3.3483
bucheon,south korea,37.5,126.7833
zhoushan,china,29.9887,122.2049
tiruppūr,india,11.1085,77.3411
natal,brazil,-5.7833,-35.2
chihuahua,mexico,28.6353,-106.0889
klang,malaysia,3.0333,101.45
as sulaymānīyah,iraq,35.5572,45.4356
gurgaon,india,28.456,77.029
turin,italy,45.0792,7.6761
tucson,united states,32.1541,-110.8787
hai’an,china,32.532,120.4604
ar ramādī,iraq,33.4258,43.2992
laiyang,china,36.9758,120.7136
sale,morocco,34.0333,-6.8
jalandhar,india,31.2569,75.4432
marseille,france,43.2964,5.37
bucaramanga,colombia,7.1333,-73.0
kaifeng chengguanzhen,china,34.8519,114.3481
ikeja,nigeria,6.6186,3.3426
eskişehir,turkey,39.7767,30.5206
saltillo,mexico,25.4231,-100.9919
gaomi,china,36.3833,119.75
liverpool,united kingdom,53.4075,-2.9919
ipoh,malaysia,4.5972,101.075
oran,algeria,35.6969,-0.6331
portsmouth,united kingdom,50.8058,-1.0872
southampton,united kingdom,50.9025,-1.4042
hermosillo,mexico,29.0989,-110.9542
cochabamba,bolivia,-17.3833,-66.1667
weichanglu,china,37.1792,119.9333
shache,china,38.4261,77.25
wuxi,china,26.5895,111.8481
leping,china,28.9632,117.1203
hailun,china,47.4585,126.9632
macheng,china,31.1817,115.0189
akure,nigeria,7.25,5.195
ilorin,nigeria,8.5,4.55
yuci,china,37.6823,112.7281
saratov,russia,51.5333,46.0167
erbil,iraq,36.1912,44.0092
iguaçu,brazil,-22.74,-43.47
pasig city,philippines,14.575,121.0833
dehui,china,44.5333,125.7
kālkāji devi,india,28.5485,77.2513
bhubaneshwar,india,20.27,85.84
honolulu,united states,21.3294,-157.846
tongchuan,china,34.9057,108.9422
cheongju,south korea,36.6333,127.4833
chengxiang,china,31.4515,121.1043
thessaloníki,greece,40.6403,22.9347
warri,nigeria,5.5167,5.75
sakai,japan,34.5733,135.4831
pointe-noire,congo (brazzaville),-4.8,11.85
rongjiawan,china,29.1409,113.1087
mediouna,morocco,33.45,-7.51
butterworth,malaysia,5.3992,100.3639
renqiu,china,38.7094,116.1008
xindi,china,29.8182,113.4653
bhayandar,india,19.29,72.85
wu’an,china,36.6941,114.1847
são bernardo do campo,brazil,-23.7,-46.55
māndvi,india,19.3,72.85
barinas,venezuela,8.6333,-70.2
zijinglu,china,34.7513,112.9854
gaoyou,china,32.7847,119.4432
culiacán,mexico,24.8069,-107.3939
hejian,china,38.4451,116.0897
yiyang,china,26.4103,112.3913
puxi,china,35.2125,114.735
androtsy,madagascar,-24.1,46.3
mcallen,united states,26.2252,-98.2467
qingping,china,34.538,113.3796
omaha,united states,41.2627,-96.0529
joão pessoa,brazil,-7.12,-34.88
dongyang,china,29.2785,120.2282
querétaro,mexico,20.5875,-100.3928
kraków,poland,50.0614,19.9372
george town,malaysia,5.4144,100.3292
abaeté,brazil,-19.1583,-45.4522
palermo,colombia,2.8917,-75.4375
valencia,spain,39.47,-0.3764
xigazê,china,29.25,88.8833
el paso,united states,31.8476,-106.43
seyhan,turkey,36.9831,35.3328
niigata,japan,37.9161,139.0364
hempstead,united states,40.6629,-73.6089
leeds,united kingdom,53.8003,-1.5497
hamamatsu,japan,34.7108,137.7275
bağcılar,turkey,41.0344,28.8564
xiangxiang,china,27.7389,112.5223
bilbao,spain,43.2569,-2.9236
chaohucun,china,31.6783,117.7353
fuyang,china,30.0553,119.95
homs,syria,34.7333,36.7167
küçükçekmece,turkey,41.0,28.8
lubango,angola,-14.9167,13.5
zouping,china,36.8625,117.7424
khŭjand,tajikistan,40.2833,69.6333
san luis potosí,mexico,22.1511,-100.9761
nottingham,united kingdom,52.9533,-1.15
cencheng,china,22.9297,111.0186
dali,china,25.6808,100.3003
hamhŭng,north korea,39.9167,127.5333
korla,china,41.7259,86.1746
rājshāhi,bangladesh,24.3667,88.6
erzurum,turkey,39.9086,41.2769
frankfurt,germany,50.1106,8.6822
al ‘ayn,united arab emirates,24.2075,55.7447
songzi,china,30.1772,111.7732
albuquerque,united states,35.1054,-106.6465
patiāla,india,30.34,76.38
laixi,china,36.8667,120.5333
bahawalpur,pakistan,29.3956,71.6836
zhongba,china,31.7761,104.7406
kaduna,nigeria,10.5167,7.4333
qingnian,china,36.8494,115.7061
san pedro sula,honduras,15.5,-88.0333
qamdo,china,31.1375,97.1777
xinhualu,china,34.3962,113.7249
nerima,japan,35.7355,139.6517
guangshui,china,31.6189,113.8229
pietermaritzburg,south africa,-29.6167,30.3833
baardheere,somalia,2.3333,42.2833
tlajomulco de zúñiga,mexico,20.4736,-103.4431
samarinda,indonesia,-0.5,117.1378
changhua,taiwan,24.0667,120.5333
sizhan,china,39.0099,106.3694
ciudad guayana,venezuela,8.3667,-62.65
cúcuta,colombia,7.8942,-72.5039
dhūlia,india,20.8997,74.7697
burco,somalia,9.5279,45.5345
licheng,china,31.4174,119.4786
ōta-ku,japan,35.5613,139.716
thiruvananthapuram,india,8.4875,76.9525
tyumen,russia,57.15,65.5333
nampula,mozambique,-15.1167,39.2667
zaporizhzhia,ukraine,47.85,35.1175
kyaukse,myanmar,21.6131,96.1303
chengguan,china,35.5256,113.6976
kumamoto,japan,32.8031,130.7078
nehe,china,48.48,124.8738
osogbo,nigeria,7.7667,4.5667
cabinda,angola,-5.56,12.19
kermān,iran,30.2833,57.0833
zunhua,china,40.1881,117.9593
rochester,united states,43.168,-77.6162
valenzuela,philippines,14.7,120.98
orūmīyeh,iran,37.5486,45.0675
wugang,china,26.7345,110.6293
shuangqiao,china,35.0833,112.5833
tshikapa,congo (kinshasa),-6.4167,20.8
são josé dos campos,brazil,-23.1789,-45.8869
comodoro rivadavia,argentina,-45.8647,-67.4808
cagayan de oro,philippines,8.4833,124.65
tondo,philippines,14.617,120.967
langzhong,china,31.5504,105.9938
qian’an,china,40.0059,118.6973
lviv,ukraine,49.8425,24.0322
sarasota,united states,27.3387,-82.5432
reynosa,mexico,26.0922,-98.2778
santo andré,brazil,-23.6572,-46.5333
an najaf,iraq,32.0,44.33
sagamihara,japan,35.5667,139.3667
guli,china,28.9008,120.0284
mississauga,canada,43.6,-79.65
concepción,chile,-36.8282,-73.0514
okayama,japan,34.65,133.9167
anlu,china,31.2575,113.6783
mwanza,tanzania,-2.5167,32.9
fresno,united states,36.783,-119.7939
changsha,china,22.3762,112.6877
torreón,mexico,25.5394,-103.4486
shihezi,china,44.3054,86.0804
enugu,nigeria,6.4528,7.5111
jaboatão,brazil,-8.1803,-35.0014
tulsa,united states,36.1283,-95.9042
yanggok,south korea,37.6333,127.2167
yatou,china,37.1653,122.4867
edogawa,japan,35.7066,139.8683
allentown,united states,40.5961,-75.4756
ribeirão prêto,brazil,-21.1783,-47.8067
xichang,china,27.8983,102.2706
latakia,syria,35.5167,35.7833
bhiwandi,india,19.2967,73.0631
city of parañaque,philippines,14.47,121.02
dasmariñas,philippines,14.3294,120.9367
dayton,united states,39.7805,-84.2003
sahāranpur,india,29.964,77.546
warangal,india,17.9689,79.5941
soledad,colombia,10.9167,-74.75
osasco,brazil,-23.5328,-46.7919
dashiqiao,china,40.6328,122.5021
birmingham,united states,33.5279,-86.7971
nampo,north korea,38.7333,125.4
shiliguri,india,26.71,88.43
banjarmasin,indonesia,-3.32,114.5925
sha tin,hong kong,22.3802,114.1898
salem,india,11.65,78.15
general santos,philippines,6.1167,125.1667
cocody,côte d'ivoire,5.35,-3.9667
ḩamāh,syria,35.1333,36.75
pendik,turkey,40.8747,29.235
bacoor,philippines,14.4624,120.9645
vellore,india,12.9165,79.1325
shishi,china,24.7355,118.6434
guadalupe,mexico,25.6775,-100.2597
adachi,japan,35.7749,139.8044
qianxi,china,27.0284,106.0327
tolyatti,russia,53.5089,49.4222
macau,macau,22.2006,113.5461
bauchi,nigeria,10.3158,9.8442
hamilton,canada,43.2567,-79.8692
łódź,poland,51.7769,19.4547
miluo chengguanzhen,china,28.8049,113.0745
gaizhou,china,40.4019,122.3499
karbalā’,iraq,32.6167,44.0333
leling,china,37.7333,117.2167
jianshe,china,34.2189,113.7693
shizuoka,japan,34.9756,138.3828
charleston,united states,32.8168,-79.9687
jingcheng,china,32.0058,120.2547
kochi,india,9.97,76.28
mar del plata,argentina,-38.0,-57.55
cape coral,united states,26.6443,-81.9957
tasikmalaya,indonesia,-7.3161,108.1975
rasht,iran,37.2808,49.5831
xinmin,china,41.9952,122.8224
shanhu,china,29.5908,120.8176
zhongshu,china,27.8116,106.4133
gorakhpur,india,26.7637,83.4039
zaragoza,spain,41.65,-0.8833
wrocław,poland,51.11,17.0325
acapulco de juárez,mexico,16.8636,-99.8825
bahār,iran,34.9072,48.4414
kumul,china,42.8193,93.5151
murcia,spain,37.9861,-1.1303
pinghu,china,30.7005,121.0104
palermo,italy,38.1157,13.3613
guankou,china,30.9933,103.624
tlaquepaque,mexico,20.6167,-103.3167
songyang,china,34.4603,113.028
ch’ŏngjin,north korea,41.7833,129.7667
puyang chengguanzhen,china,35.7004,114.98
qionghu,china,28.8417,112.3595
zhaodong,china,46.0635,125.9773
narela,india,28.8527,77.0929
huambo,angola,-12.7767,15.7347
wenchang,china,31.054,116.9507
villavicencio,colombia,4.15,-73.6333
shulan,china,44.4079,126.9429
tlalnepantla,mexico,19.5367,-99.1947
catia la mar,venezuela,10.6,-67.0333
sargodha,pakistan,32.0836,72.6711
al hufūf,saudi arabia,25.3833,49.5833
durango,mexico,24.025,-104.6675
jalingo,nigeria,8.9195,11.3264
bouaké,côte d'ivoire,7.6833,-5.0167
mazatlán,mexico,23.2167,-106.4167
san jose del monte,philippines,14.8139,121.0453
ansan,south korea,37.3167,126.8333
abomey-calavi,benin,6.4486,2.3556
lingbao chengguanzhen,china,34.5221,110.8786
hwasu-dong,south korea,37.1997,126.8314
sialkot city,pakistan,32.4925,74.5311
huế,vietnam,16.4667,107.5792
bulawayo,zimbabwe,-20.17,28.58
xiping,china,25.6005,103.8166
sanhe,china,39.9808,117.0701
ch’ŏnan,south korea,36.8167,127.1667
contagem,brazil,-19.9319,-44.0539
jieshou,china,33.2605,115.3618
selçuklu,turkey,37.8814,32.4922
ērer sātā,ethiopia,9.5667,41.3833
honchō,japan,35.6946,139.9826
düsseldorf,germany,51.2333,6.7833
izhevsk,russia,56.85,53.2167
guntūr,india,16.3008,80.4428
guixi,china,28.2861,117.2083
sorocaba,brazil,-23.5017,-47.4581
yıldırım,turkey,40.11,29.0821
petaling jaya,malaysia,3.0972,101.6444
tengyue,china,25.0208,98.4972
wuxue,china,29.8518,115.5539
rasūlpur,india,28.57,77.32
bhāvnagar,india,21.76,72.15
brahmapur,india,19.315,84.7941
qufu,china,35.6,116.9833
gaobeidian,china,39.3257,115.8678
ruiming,china,25.8833,116.0333
columbia,united states,34.0378,-80.9036
concord,united states,37.9722,-122.0016
noida,india,28.57,77.32
gold coast,australia,-28.0167,153.4
xinshi,china,31.0236,113.1079
ta‘izz,yemen,13.5789,44.0219
aracaju,brazil,-10.9167,-37.05
jeonju,south korea,35.8167,127.15
bhāngar,india,22.58,88.42
jin’e,china,29.3395,105.2868
barnaul,russia,53.3333,83.75
makati city,philippines,14.5567,121.0214
rotterdam,netherlands,51.9167,4.5
changping,china,40.2248,116.1944
benghazi,libya,32.1167,20.0667
kryvyi rih,ukraine,47.9086,33.3433
ḩalwān,egypt,29.8453,31.3333
colorado springs,united states,38.8674,-104.7605
suohe,china,34.7879,113.392
chimalhuacán,mexico,19.4167,-98.9
xinxing,china,39.8734,124.1453
bhilai,india,21.3667,81.7167
mangalore,india,12.902,74.8253
port-bouët,côte d'ivoire,5.2667,-3.9
zhuangyuan,china,37.3056,120.8275
glasgow,united kingdom,55.8611,-4.25
namangan,uzbekistan,41.0011,71.6683
ulyanovsk,russia,54.3167,48.3667
tân an,vietnam,10.905,106.6994
irkutsk,russia,52.2833,104.2833
bhilai,india,21.21,81.38
nāgercoil,india,8.1833,77.4119
jos,nigeria,9.9167,8.8903
pontianak,indonesia,-0.0206,109.3414
bazhou,china,39.1235,116.386
turpan,china,42.9512,89.1895
villa nueva,guatemala,14.5314,-90.5964
las piñas city,philippines,14.45,120.98
springfield,united states,42.1155,-72.5395
knoxville,united states,35.9692,-83.9496
meihekou,china,42.5279,125.678
jurong,china,31.9579,119.1595
feira de santana,brazil,-12.25,-38.95
khabarovsk,russia,48.4833,135.0667
zhugang,china,28.1277,121.2288
leipzig,germany,51.34,12.375
xinji,china,37.9423,115.2118
serang,indonesia,-6.12,106.1503
jambi,indonesia,-1.59,103.61
kandahār,afghanistan,31.62,65.7158
san miguel de tucumán,argentina,-26.8167,-65.2167
gothenburg,sweden,57.7075,11.9675
yaroslavl,russia,57.6167,39.85
baton rouge,united states,30.442,-91.1311
zhangshu,china,28.0667,115.5375
vladivostok,russia,43.1333,131.9
ogden,united states,41.2279,-111.9682
kuantan,malaysia,3.8167,103.3333
raurkela,india,22.2492,84.8828
cuttack,india,20.5236,85.7881
ar rayyān,qatar,25.25,51.4
haifa,israel,32.8192,34.9992
malanje,angola,-9.5333,16.35
bacolod,philippines,10.6765,122.9509
zhuozhou,china,39.4887,115.9918
grand rapids,united states,42.9619,-85.6562
uberlândia,brazil,-18.9231,-48.2886
albany,united states,42.6664,-73.7987
tianchang,china,32.6853,119.0041
kawaguchi,japan,35.8077,139.7241
itabashi,japan,35.7512,139.7093
suginami-ku,japan,35.6995,139.6364
cimahi,indonesia,-6.8712,107.5548
tuxtla,mexico,16.7528,-93.1167
garoua,cameroon,9.3,13.4
ḩafr al bāţin,saudi arabia,28.4342,45.9636
tumkūr,india,13.34,77.1
balikpapan,indonesia,-1.2768,116.8277
